id,w,h,n_bandas,cabecera_y,principal_y,pie_y,marco_izq_der_sup_inf,logo,frente_x,espalda_x,recorte_frac,formato
AIM-P001-001.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-002.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.167-0.566,0.569-0.974,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-005.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-006.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-007.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P001-008.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.573,0.576-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-009.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.170-0.569,0.571-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-010.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-011.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-012.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.033-0.204,0.261-0.980,0.404,"(3, 1, 1, 1, 0)"
AIM-P001-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-014.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.971,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-015.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-017.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.971,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-018.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.273-0.466,0.549-0.976,0.557,"(3, 1, 1, 1, 0)"
AIM-P001-019.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-020.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.169-0.567,0.570-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-021.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.503,0.506-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-022.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-023.jpg,700,560,3,0.027-0.170,0.209-0.839,0.868-0.970,0/0/0/0,si,0.169-0.570,0.573-0.980,0.486,"(3, 1, 1, 1, 0)"
AIM-P001-024.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.571,0.574-0.970,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P001-026.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-027.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.564,0.567-0.971,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-028.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.970,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-029.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-030.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-031.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-032.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.491,"(3, 1, 1, 1, 0)"
AIM-P001-033.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-034.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-036.jpg,700,560,3,0.029-0.171,0.211-0.839,0.871-0.970,0/0/0/0,si,0.169-0.564,0.567-0.976,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-037.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.170-0.570,0.573-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-038.jpg,700,560,3,0.027-0.170,0.211-0.841,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.488,"(3, 1, 1, 1, 0)"
AIM-P001-039.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-040.jpg,700,560,3,0.027-0.170,0.211-0.841,0.870-0.968,0/0/0/0,si,0.170-0.570,0.573-0.980,0.487,"(3, 1, 1, 1, 0)"
AIM-P001-041.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P001-042.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-043.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-044.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-045.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P001-046.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P001-047.jpg,700,560,3,0.027-0.170,0.200-0.838,0.870-0.968,0/0/0/0,si,0.167-0.554,0.557-0.976,0.482,"(3, 1, 1, 1, 0)"
AIM-P001-048.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-049.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P001-050.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-051.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.971,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-052.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-053.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P001-054.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P001-055.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.564,0.567-0.971,0.493,"(3, 1, 1, 1, 0)"
AIM-P001-056.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-057.jpg,4096,3277,3,0.028-0.171,0.208-0.839,0.871-0.969,0/0/0/0,si,0.166-0.566,0.567-0.981,0.485,"(3, 1, 1, 1, 0)"
AIM-P001-058.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.970,0.494,"(3, 1, 1, 1, 0)"
AIM-P001-059.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.170-0.570,0.573-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P001-060.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-001.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-002.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.981,0.486,"(3, 1, 1, 1, 0)"
AIM-P002-003.png,700,564,3,0.016-0.165,0.206-0.853,0.885-0.986,0/0/0/0,si,0.159-0.571,0.574-0.999,0.454,"(3, 1, 1, 1, 0)"
AIM-P002-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-005.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-006.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.623,0.690-0.866,0.560,"(3, 1, 1, 1, 0)"
AIM-P002-007.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.971,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-008.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.666,0.700-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P002-009.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-010.jpg,700,560,3,0.027-0.170,0.211-0.841,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.974,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-011.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-012.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-013.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-014.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.568,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-015.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.223-0.563,0.566-0.973,0.528,"(3, 1, 1, 1, 0)"
AIM-P002-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-017.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.167-0.573,0.576-0.974,0.490,"(3, 1, 1, 1, 0)"
AIM-P002-018.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-019.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P002-020.jpg,700,560,3,0.027-0.170,0.211-0.839,0.870-0.968,0/0/0/0,si,0.170-0.566,0.569-0.967,0.497,"(3, 1, 1, 1, 0)"
AIM-P002-021.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-022.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-023.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-024.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.604,0.629-0.914,0.530,"(3, 1, 1, 1, 0)"
AIM-P002-026.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-027.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P002-028.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P002-029.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-030.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P002-031.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P002-032.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.967,0.496,"(3, 1, 1, 1, 0)"
AIM-P002-033.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-034.jpg,700,562,3,0.016-0.164,0.203-0.849,0.879-0.982,0/0/0/0,si,0.156-0.564,0.567-0.990,0.459,"(3, 1, 1, 1, 0)"
AIM-P002-035.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-036.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.977,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-037.jpg,700,560,3,0.027-0.170,0.204-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.980,0.483,"(3, 1, 1, 1, 0)"
AIM-P002-038.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-039.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P002-040.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-041.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-042.jpg,700,560,3,0.027-0.170,0.209-0.839,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.490,"(3, 1, 1, 1, 0)"
AIM-P002-043.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-044.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-045.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P002-046.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-047.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-048.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-049.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-050.jpg,4096,3277,3,0.028-0.171,0.209-0.839,0.871-0.969,0/0/0/0,si,0.166-0.560,0.561-0.976,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-051.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-052.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P002-053.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-054.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.604,0.657-0.980,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-055.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-056.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-057.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P002-058.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.570,0.573-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P002-059.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P002-060.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-001.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-002.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.599,0.717-0.857,0.565,"(3, 1, 1, 1, 0)"
AIM-P003-003.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.573,0.576-0.980,0.488,"(3, 1, 1, 1, 0)"
AIM-P003-004.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-005.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-006.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-007.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-008.jpg,4096,3277,3,0.028-0.171,0.206-0.839,0.871-0.969,0/0/0/0,si,0.166-0.562,0.563-0.974,0.488,"(3, 1, 1, 1, 0)"
AIM-P003-009.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.976,0.491,"(3, 1, 1, 1, 0)"
AIM-P003-010.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-011.jpg,700,562,3,0.012-0.160,0.201-0.849,0.881-0.982,0/0/0/0,si,0.153-0.563,0.566-0.991,0.454,"(3, 1, 1, 1, 0)"
AIM-P003-012.jpg,700,562,3,0.014-0.164,0.203-0.852,0.886-0.988,0/0/0/0,si,0.160-0.571,0.574-0.999,0.453,"(3, 1, 1, 1, 0)"
AIM-P003-013.png,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-014.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-015.jpg,700,560,3,0.027-0.170,0.211-0.845,0.870-0.968,0/0/0/0,si,0.167-0.516,0.519-0.970,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-016.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.567,0.570-0.977,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-017.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-018.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-019.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.977,0.491,"(3, 1, 1, 1, 0)"
AIM-P003-020.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.979,0.490,"(3, 1, 1, 1, 0)"
AIM-P003-021.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.566,0.569-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-022.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.567,0.570-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-023.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-024.jpg,4096,3277,3,0.028-0.171,0.211-0.839,0.871-0.969,0/0/0/0,si,0.166-0.572,0.572-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-025.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.569,0.571-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-026.jpg,700,560,3,0.027-0.170,0.209-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-027.jpg,700,560,3,0.027-0.170,0.211-0.848,0.870-0.968,0/0/0/0,si,0.169-0.561,0.564-0.973,0.485,"(3, 1, 1, 1, 0)"
AIM-P003-028.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.564,0.567-0.979,0.489,"(3, 1, 1, 1, 0)"
AIM-P003-029.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.550,0.553-0.974,0.492,"(3, 1, 1, 1, 0)"
AIM-P003-030.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.563,0.566-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-031.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.169-0.566,0.569-0.973,0.494,"(3, 1, 1, 1, 0)"
AIM-P003-032.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.569,0.571-0.973,0.493,"(3, 1, 1, 1, 0)"
AIM-P003-033.jpg,700,560,3,0.027-0.170,0.211-0.838,0.870-0.968,0/0/0/0,si,0.167-0.570,0.573-0.973,0.493,"(3, 1, 1, 1, 0)"
